Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
City Council,Regular,,10/04/21,05:30 PM,completed,3960,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3960,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3522&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3522&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2406&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2406&Inline=True
City Council,Public Hearing,,10/04/21,06:30 PM,completed,3988,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3988,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3520&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3520&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2407&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2407&Inline=True
Planning Board,Planning Board,,10/05/21,06:30 PM,completed,3979,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3979,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3523&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2443&Inline=True
Board of Zoning Appeal,Hearing – Remote,,10/07/21,06:30 PM,completed,3980,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3980,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3510&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3510&Inline=True,,
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,10/13/21,05:00 PM,completed,3987,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3987,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3517&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3517&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2459&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2459&Inline=True
Public Safety Committee,Committee,,10/14/21,05:30 PM,completed,3990,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3990,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3524&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3524&Inline=True,,
City Council,Regular,,10/18/21,05:30 PM,completed,3961,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3961,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3527&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3527&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2410&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2410&Inline=True
Planning Board,Planning Board,,10/19/21,06:30 PM,completed,3982,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3982,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3528&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2444&Inline=True
Ordinance Committee,Committee,,10/20/21,11:00 AM,completed,3992,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3992,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3526&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3526&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2413&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2413&Inline=True
Board of Zoning Appeal,Hearing – Remote,,10/21/21,06:00 PM,completed,3989,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3989,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3521&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3521&Inline=True,,
City Council,Regular,,10/25/21,05:30 PM,completed,3962,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3962,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3531&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3531&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2416&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2416&Inline=True
Planning Board,Planning Board,,10/26/21,06:30 PM,completed,3983,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3983,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3530&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2447&Inline=True
Community Benefits Advisory Committee,Regular,,11/01/21,04:00 PM,completed,4011,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4011,,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2433&Inline=True
City Council,Regular,,11/01/21,05:30 PM,completed,3963,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3963,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3535&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3535&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2418&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2418&Inline=True
Board of Zoning Appeal,Hearing – Remote,,11/04/21,06:00 PM,completed,3993,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3993,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3529&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3529&Inline=True,,
City Council,Regular,,11/08/21,05:30 PM,completed,3964,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3964,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3539&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3539&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2422&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2422&Inline=True
Planning Board,Planning Board,,11/09/21,06:30 PM,completed,3984,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3984,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3537&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2451&Inline=True
Housing Committee,Committee,,11/10/21,02:00 PM,completed,3999,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3999,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3538&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3538&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2427&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2427&Inline=True
City Council,Regular,,11/15/21,05:30 PM,completed,3965,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3965,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3540&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3540&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2424&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2424&Inline=True
Ordinance Committee,Committee,,11/16/21,02:00 PM,completed,3995,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3995,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3532&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3532&Inline=True,,
Planning Board,Planning Board,,11/16/21,06:30 PM,completed,3985,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3985,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3541&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2452&Inline=True
Public Safety Committee,Committee,,11/17/21,04:00 PM,completed,3991,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3991,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3525&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3525&Inline=True,,
Board of Zoning Appeal,Hearing – Remote,,11/18/21,06:00 PM,completed,3996,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3996,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3534&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3534&Inline=True,,
City Council,Regular,,11/22/21,05:30 PM,completed,3966,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3966,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3547&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3547&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2428&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2428&Inline=True
City Council,Roundtable/Working,,11/29/21,05:30 PM,completed,3967,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3967,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3546&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3546&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2430&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2430&Inline=True
Housing Committee,Committee,,12/01/21,02:00 PM,completed,4002,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4002,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3543&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3543&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2469&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2469&Inline=True
Finance Committee,Committee,,12/01/21,05:30 PM,completed,4001,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4001,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3542&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3542&Inline=True,,
Community Benefits Advisory Committee,Regular,,12/06/21,04:00 PM,completed,4010,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4010,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3552&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2445&Inline=True
City Council,Regular,,12/06/21,05:30 PM,completed,3968,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3968,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3550&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3550&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2432&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2432&Inline=True
Planning Board,Planning Board,,12/07/21,06:30 PM,completed,3998,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3998,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3551&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2461&Inline=True
Health & Environment Committee,Committee,,12/08/21,10:00 AM,completed,3997,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3997,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3536&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3536&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2434&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2434&Inline=True
Ordinance Committee,Committee,,12/08/21,05:30 PM,completed,4003,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4003,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3544&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3544&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2435&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2435&Inline=True
City Council,Regular,,12/13/21,05:30 PM,completed,3969,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3969,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3554&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3554&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2438&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2438&Inline=True
Planning Board,Planning Board,,12/14/21,06:30 PM,completed,4000,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4000,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3553&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2462&Inline=True
Ordinance Committee,Committee,,12/15/21,05:30 PM,completed,4004,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4004,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3545&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3545&Inline=True,FileView.aspx?Type=15&ID=2439,FileView.aspx?Type=12&ID=2439
Human Services & Veterans Committee,Committee,,12/16/21,05:30 PM,completed,4009,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4009,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3548&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3548&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2460&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2460&Inline=True
Board of Zoning Appeal,Hearing – Remote,,12/16/21,06:00 PM,completed,4012,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4012,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3549&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3549&Inline=True,,
City Council,Regular,,12/20/21,05:30 PM,completed,3970,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3970,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3558&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3558&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2440&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2440&Inline=True
Public Safety Committee,Committee,,12/21/21,02:00 PM,completed,4035,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4035,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3555&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3555&Inline=True,,
Planning Board,Planning Board,,12/21/21,06:30 PM,completed,4005,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4005,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3557&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2463&Inline=True
Health & Environment Committee,Committee,,12/22/21,01:00 PM,completed,4034,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4034,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3556&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3556&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2442&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2442&Inline=True
City Council,Regular,,12/27/21,05:30 PM,cancelled,3971,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3971,,,,
