Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
Board of Zoning Appeal,Hearing – Remote,,07/13/23,06:00 PM,completed,4373,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4373,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3905&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3905&Inline=True,,
Charter Review Committee,Committee,,07/18/23,05:30 PM,completed,4363,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4363,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3890&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3890&Inline=True,,
Planning Board,Planning Board,,07/18/23,06:30 PM,completed,4372,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4372,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3912&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2726&Inline=True
Ordinance Committee,Committee,,07/19/23,05:30 PM,completed,4369,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4369,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3898&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3898&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2711&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2711&Inline=True
Economic Development & University Relations Committee,Committees,,07/20/23,03:00 PM,completed,4378,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4378,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3909&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3909&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2710&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2710&Inline=True
Board of Zoning Appeal,Hearing – Remote,,07/27/23,06:00 PM,completed,4383,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4383,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3911&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3911&Inline=True,,
Ordinance Committee,Committee,,07/31/23,06:00 PM,completed,4375,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4375,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3906&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3906&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2721&Inline=True,
Ordinance Committee,Committee,,08/01/23,12:00 PM,completed,4376,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4376,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3907&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3907&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2714&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2714&Inline=True
Charter Review Committee,Committee,,08/01/23,05:30 PM,completed,4364,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4364,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3891&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3891&Inline=True,,
Ordinance Committee,Committee,,08/03/23,03:00 PM,completed,4377,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4377,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3908&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3908&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2722&Inline=True,
City Council,Special,,08/07/23,05:30 PM,completed,4353,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4353,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3916&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3916&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2715&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2715&Inline=True
Planning Board,Planning Board,,08/08/23,06:30 PM,completed,4380,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4380,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3914&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2735&Inline=True
Charter Review Committee,Committee,,08/15/23,05:30 PM,completed,4365,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4365,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3892&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3892&Inline=True,,
Civic Unity Committee,Committee,,08/21/23,05:00 PM,completed,4412,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4412,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3929&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3929&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2732&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2732&Inline=True
Planning Board,Planning Board,,08/22/23,06:30 PM,completed,4381,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4381,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3932&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2736&Inline=True
City Council,Special,,08/23/23,02:00 PM,completed,4418,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4418,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3933&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3933&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2719&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2719&Inline=True
Charter Review Committee,Committee,,08/29/23,05:30 PM,cancelled,4400,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4400,,,,
Planning Board,Planning Board,,08/29/23,06:30 PM,completed,4382,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4382,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3938&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2754&Inline=True
Charter Review Committee,Committee,,09/05/23,05:30 PM,completed,4419,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4419,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3934&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3934&Inline=True,,
Ordinance Committee,Committee,,09/06/23,12:30 PM,cancelled,4397,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4397,,,,
Community Benefits Advisory Committee,Regular,,09/11/23,04:00 PM,completed,4421,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4421,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3936&Inline=True,,
City Council,Regular,,09/11/23,05:30 PM,completed,4384,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4384,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3940&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3940&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2727&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2727&Inline=True
Ordinance Committee,Committee,,09/12/23,12:00 PM,completed,4410,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4410,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3927&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3927&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2731&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2731&Inline=True
Charter Review Committee,Committee,,09/12/23,05:30 PM,completed,4401,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4401,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3918&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3918&Inline=True,,
Planning Board,Planning Board,,09/12/23,06:30 PM,completed,4415,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4415,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3941&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2755&Inline=True
Health & Environment Committee,Committee,,09/13/23,04:00 PM,completed,4379,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4379,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3910&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3910&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2730&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2730&Inline=True
Board of Zoning Appeal,Hearing – Remote,,09/14/23,06:00 PM,completed,4423,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4423,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3939&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3939&Inline=True,,
City Council,Regular,,09/18/23,05:30 PM,completed,4385,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4385,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3943&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3943&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2728&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2728&Inline=True
Ordinance Committee,Committee,,09/20/23,12:30 PM,completed,4411,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4411,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3928&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3928&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2729&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2729&Inline=True
Charter Review Committee,Committee,,09/26/23,05:30 PM,completed,4402,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4402,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3919&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3919&Inline=True,,
Planning Board,Planning Board,,09/26/23,06:30 PM,completed,4416,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4416,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3948&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2763&Inline=True
Economic Development & University Relations Committee,Committees,,09/27/23,01:00 PM,completed,4420,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4420,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3935&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3935&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2740&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2740&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,09/27/23,05:30 PM,completed,4409,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4409,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3926&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3926&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2776&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2776&Inline=True
Board of Zoning Appeal,Hearing – Remote,,09/28/23,06:30 PM,completed,4425,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4425,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3944&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3944&Inline=True,,
City Council,Regular,,10/02/23,05:30 PM,completed,4386,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4386,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3951&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3951&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2733&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2733&Inline=True
City Council,Public Hearing,,10/02/23,06:30 PM,completed,4426,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4426,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3945&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3945&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2734&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2734&Inline=True
Ordinance Committee,Committee,,10/03/23,12:30 PM,cancelled,4427,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4427,,,,
Planning Board,Planning Board,,10/03/23,06:30 PM,completed,4417,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4417,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3952&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2764&Inline=True
Ordinance Committee,Committee,,10/04/23,12:30 PM,completed,4413,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4413,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3930&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3930&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2738&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2738&Inline=True
Ordinance Committee,Committee,,10/10/23,03:00 PM,completed,4428,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4428,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3947&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3947&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2737&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2737&Inline=True
Charter Review Committee,Committee,,10/10/23,05:30 PM,completed,4403,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4403,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3920&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3920&Inline=True,,
Planning Board,Planning Board,,10/10/23,06:30 PM,completed,4432,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4432,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3953&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2765&Inline=True
Board of Zoning Appeal,Hearing – Remote,,10/12/23,06:00 PM,completed,4430,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4430,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3949&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3949&Inline=True,,
City Council,Regular,,10/16/23,05:30 PM,completed,4387,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4387,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3956&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3956&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2741&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2741&Inline=True
"Government Operations, Rules & Claims Committee and Health & Environment Committee",Committee,,10/17/23,02:00 PM,completed,4422,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4422,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3937&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3937&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2746&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2746&Inline=True
City Council,Roundtable/Working,,10/23/23,03:00 PM,completed,4388,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4388,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3955&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3955&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2742&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2742&Inline=True
Charter Review Committee,Committee,,10/24/23,05:30 PM,completed,4404,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4404,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3921&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3921&Inline=True,,
Planning Board,Planning Board,,10/24/23,06:30 PM,completed,4429,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4429,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3960&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2780&Inline=True
Health & Environment Committee,Committee,,10/25/23,03:00 PM,completed,4399,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4399,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3915&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3915&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2745&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2745&Inline=True
Board of Zoning Appeal,Hearing – Remote,,10/26/23,06:00 PM,completed,4434,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4434,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3954&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3954&Inline=True,,
City Council,Regular,,10/30/23,05:30 PM,completed,4389,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4389,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3967&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3967&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2744&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2744&Inline=True
Finance Committee,Committee,,10/31/23,12:00 PM,completed,4431,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4431,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3950&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3950&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2756&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2756&Inline=True
City Council,Regular,,11/06/23,05:30 PM,completed,4390,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4390,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3972&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3972&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2749&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2749&Inline=True
Charter Review Committee,Committee,,11/07/23,05:30 PM,completed,4405,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4405,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3922&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3922&Inline=True,,
Public Safety Committee,Committee,,11/08/23,03:00 PM,cancelled,4438,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4438,,,,
Ordinance Committee,Committee,,11/09/23,01:00 PM,completed,4442,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4442,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3965&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3965&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2752&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2752&Inline=True
Board of Zoning Appeal,Hearing – Remote,,11/09/23,06:00 PM,completed,4437,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4437,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3961&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3961&Inline=True,,
City Council,Roundtable/Working,,11/13/23,03:00 PM,completed,4391,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4391,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3958&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3958&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2750&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2750&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,11/14/23,12:30 PM,completed,4447,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4447,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3971&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3971&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2757&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2757&Inline=True
Transportation & Public Utilities Committee,Committee,,11/14/23,12:30 PM,cancelled,4424,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4424,,,,
Charter Review Committee,Committee,,11/14/23,05:30 PM,completed,4444,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4444,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3968&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3968&Inline=True,,
Public Safety Committee,Committee,,11/15/23,03:00 PM,completed,4439,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4439,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3963&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3963&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2758&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2758&Inline=True
City Council,Ad-Hoc,,11/17/23,10:00 AM,completed,4454,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4454,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3977&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3977&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2759&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2759&Inline=True
City Council,Regular,,11/20/23,05:30 PM,completed,4392,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4392,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3979&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3979&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2753&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2753&Inline=True
Transportation & Public Utilities Committee,Committee,,11/21/23,12:30 PM,completed,4435,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4435,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3957&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3957&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2766&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2766&Inline=True
Health & Environment Committee,Committee,,11/21/23,03:00 PM,completed,4450,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4450,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3974&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3974&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2767&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2767&Inline=True
Charter Review Committee,Committee,,11/21/23,05:30 PM,completed,4406,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4406,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3923&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3923&Inline=True,,
